tipologia_empresa,risk_data_date,fiscal_province_desc,risk_segment_id,cnae_codigo,puntuacion_intrinseca,puntuacion_comparable,xti_marcacoh,latitud,longitud,customer_id_codificado
PYME,2024-12-31,ALICANTE,01,56,44.57,576.41872223,0.0,38.4800000,-0.7900000,970551517
PYME,2024-12-31,LLEIDA,03,41,74.58,642.6462757,0.0,41.6200000,0.6200000,969404414
PYME,2024-12-31,MURCIA,02,70,68.65,665.9486952,0.0,37.9800000,-1.1400000,502283298
PYME,2023-12-31,BARCELONA,03,69,75.72,644.3577748,0.0,41.3900000,2.1600000,456607451
PYME,2024-12-31,AVILA,04,35,79.66,647.2107852,0.0,40.6600000,-4.6500000,608546532
PYME,2024-12-31,BARCELONA,03,46,74.47,642.48113105,0.0,41.4800000,2.3300000,948320730
PYME,2024-12-31,MALAGA,06,41,81.25,682.039011,0.0,36.4800000,-5.1600000,110246611
PYME,2023-12-31,TARRAGONA,01,01,71.49,666.0149161100001,0.0,40.8100000,0.5200000,590192651
PYME,2023-12-31,MADRID,01,68,69.02,657.79416578,0.0,40.4500000,-3.6100000,193172016
PYME,2023-12-31,CADIZ,02,56,70.64,673.47990592,0.0,36.1400000,-5.8500000,931246276
PYME,2024-12-31,MADRID,04,47,70.98,629.1562116,0.0,40.5000000,-3.7100000,760270704
PYME,2024-12-31,LUGO,04,25,86.24,660.8973168,0.0,43.5800000,-7.2700000,611544021
PYME,2023-12-31,VALENCIA,04,69,67.27,621.4393374,0.0,39.4600000,-0.3800000,161224062
PYME,2023-12-31,GRANADA,01,35,58.97,624.34536383,0.0,37.2400000,-3.6500000,895787566
PYME,2024-12-31,LLEIDA,01,46,54.38,609.06874682,1.0,41.7200000,0.7600000,447481510
PYME,2024-12-31,BARCELONA,01,70,73.82,673.76971298,0.0,41.3900000,2.1700000,661937989
PYME,2023-12-31,PONTEVEDRA,02,33,66.0,655.9196959999999,0.0,42.2200000,-8.7500000,711690052
PYME,2024-12-31,BIZKAIA,01,66,80.88,697.26708032,0.0,43.2600000,-2.9400000,928213151
PYME,2023-12-31,TENERIFE,02,46,66.77,658.8337825599999,0.0,28.4400000,-16.2800000,552826473
PYME,2024-12-31,MELILLA,03,45,58.064,617.8505571600001,0.0,35.2700000,-2.9400000,123955380
PYME,2024-12-31,MALAGA,01,47,58.89,624.07910471,1.0,36.4900000,-4.9900000,184854280
PYME,2024-12-31,BIZKAIA,01,96,30.27,528.82490453,1.0,43.2700000,-2.9300000,708052787
PYME,2024-12-31,BARCELONA,03,68,72.48,639.4935142,0.0,41.7300000,1.8400000,269728873
PYME,2024-12-31,ALICANTE,01,46,63.33,638.85648587,0.0,38.2700000,-0.7100000,261291474
PYME,2024-12-31,BADAJOZ,03,69,60.1,620.9072345000001,0.0,38.8700000,-6.9800000,480282765
PYME,2024-12-31,ALICANTE,02,47,66.47,657.6984241600001,0.0,38.8500000,0.0900000,637656032
PYME,2024-12-31,TARRAGONA,01,69,64.22,641.81861858,0.0,41.1200000,1.2200000,859882008
PYME,2024-12-31,BARCELONA,03,46,35.728,584.31718532,0.0,41.3900000,2.1600000,601477839
PYME,2024-12-31,CADIZ,04,47,82.57,653.2636434,0.0,36.6700000,-5.4700000,743702933
PYME,2023-12-31,MADRID,04,92,56.16,598.3303152,0.0,40.4500000,-3.6800000,781715756
PYME,2023-12-31,BIZKAIA,01,27,71.54,666.18132806,0.0,43.3100000,-3.0100000,689303840
PYME,2024-12-31,BARCELONA,03,75,80.2,651.083666,0.0,41.6000000,2.0300000,422595358
PYME,2024-12-31,CORDOBA,01,14,58.28,622.04887892,0.0,37.9100000,-4.7600000,119607298
PYME,2024-12-31,CORDOBA,03,01,67.17,631.5215315500001,0.0,37.9200000,-4.8000000,456760133
PYME,2023-12-31,CORDOBA,01,38,64.99,644.38136261,0.0,37.3900000,-4.5100000,571103654
PYME,2023-12-31,BARCELONA,01,74,66.18,648.3419670200001,0.0,41.4000000,2.1900000,649480654
PYME,2024-12-31,ALMERIA,03,78,48.249,603.115150435,0.0,36.8500000,-2.4600000,839628035
PYME,2024-12-31,MADRID,03,68,58.2,618.054736,0.0,40.6700000,-3.7700000,980831327
PYME,2024-12-31,BARCELONA,03,46,45.21,598.5526541500001,1.0,41.3900000,2.1500000,534742280
PYME,2024-12-31,MADRID,01,56,64.39,642.38441921,0.0,40.4900000,-3.6700000,810995925
PYME,2024-12-31,SALAMANCA,01,68,58.49,622.74780911,0.0,40.3900000,-5.7900000,904808437
PYME,2024-12-31,BARCELONA,01,49,56.49,616.09133111,0.0,41.6200000,2.0900000,619757444
PYME,2023-12-31,LLEIDA,01,68,68.53,656.16332867,0.0,42.3600000,1.4500000,710371082
PYME,2023-12-31,VALENCIA,01,46,36.76,550.42517564,0.0,39.6200000,-0.4600000,807460610
PYME,2023-12-31,CIUDAD REAL,03,47,37.07,586.33195005,1.0,39.3900000,-3.2100000,790367938
PYME,2024-12-31,ALICANTE,03,46,51.37,607.8007545500001,1.0,38.4000000,-0.5400000,185472949
PYME,2024-12-31,GUADALAJARA,06,81,70.56,659.8035972,0.0,40.5800000,-3.2700000,888398710
PYME,2024-12-31,BARCELONA,02,68,49.41,593.13437648,0.0,41.3900000,2.1200000,999239128
PYME,2024-12-31,ALICANTE,01,46,85.11,711.34553129,0.0,38.5900000,-0.6700000,337783645
PYME,2024-12-31,ARABA/ALAVA,03,25,60.82,621.9881813000001,0.0,42.8600000,-2.6500000,843035770
PYME,2024-12-31,GIRONA,01,46,55.59,613.09591601,0.0,42.2700000,2.9700000,195611603
PYME,2024-12-31,BARCELONA,02,25,80.38,710.34120864,0.0,42.0100000,2.3000000,406727331
PYME,2024-12-31,LAS PALMAS,01,96,61.82,633.83084498,0.0,28.1400000,-15.4300000,364886696
PYME,2024-12-31,MADRID,01,52,69.61,659.75782679,0.0,40.4200000,-3.6700000,358690475
PYME,2024-12-31,BARCELONA,01,59,69.92,660.78958088,0.0,41.5600000,2.2300000,146700216
PYME,2023-12-31,BARCELONA,01,43,58.03,621.21681917,0.0,41.4500000,2.2400000,355299993
PYME,2024-12-31,ALMERIA,01,56,73.06,671.24025134,0.0,36.8400000,-2.4600000,750276684
PYME,2024-12-31,MURCIA,03,71,58.46,618.4450779000001,1.0,37.6700000,-1.7000000,499722430
PYME,2023-12-31,CACERES,02,47,67.1,660.0826768,0.0,39.4100000,-7.2400000,456391282
PYME,2024-12-31,CACERES,01,69,85.8,713.6420162,0.0,39.4700000,-6.3800000,358897570
PYME,2023-12-31,VALENCIA,02,43,72.05,678.8160904,0.0,39.4800000,-0.4600000,331865251
PYME,2024-12-31,MADRID,03,66,66.31,630.2304006500001,0.0,40.4300000,-3.6700000,274279381
PYME,2023-12-31,SEVILLA,01,75,69.72,660.12393308,0.0,37.3900000,-5.9600000,854068551
PYME,2024-12-31,SEVILLA,01,70,52.74,603.61043486,1.0,37.3900000,-5.9700000,398000635
PYME,2023-12-31,LLEIDA,03,93,74.8,642.976565,0.0,42.7000000,0.8000000,455573906
PYME,2023-12-31,LLEIDA,02,46,66.0,655.9196959999999,0.0,41.7100000,1.0200000,868365177
PYME,2024-12-31,BARCELONA,01,69,82.67,703.22462813,0.0,41.4000000,2.1500000,159150767
PYME,2023-12-31,BADAJOZ,01,56,54.92,610.86599588,0.0,38.9200000,-6.3500000,493972215
PYME,2023-12-31,BARCELONA,01,55,65.46,645.94563494,0.0,41.3900000,2.1600000,673081387
PYME,2023-12-31,BARCELONA,01,16,74.23,675.13429097,0.0,41.5600000,2.4000000,514596203
PYME,2023-12-31,VALENCIA,01,46,63.97,640.98655883,0.0,39.5800000,-0.3300000,557642399
PYME,2024-12-31,MALAGA,03,66,70.79,636.9562918500001,0.0,36.4300000,-5.1500000,715850762
PYME,2024-12-31,BARCELONA,03,68,57.46,616.9437629,0.0,41.5600000,2.0100000,766572226
PYME,2024-12-31,BARCELONA,04,46,57.01,600.0983322,0.0,41.3700000,2.1500000,501679835
PYME,2024-12-31,CASTELLON,01,46,56.51,616.15789589,0.0,39.9900000,-0.0500000,642330854
PYME,2023-12-31,LAS PALMAS,03,46,70.09,635.90537135,1.0,28.1400000,-15.4300000,388499134
PYME,2023-12-31,CASTELLON,02,46,75.23,690.85088944,0.0,39.9700000,-0.0700000,881217229
PYME,2023-12-31,HUELVA,04,45,72.27,631.8394374,0.0,37.2600000,-6.5200000,758667422
PYME,2024-12-31,PONTEVEDRA,01,85,75.72,680.09336708,0.0,42.1600000,-8.6200000,489117097
PYME,2023-12-31,TARRAGONA,02,46,72.65,681.0868072000001,0.0,41.0700000,1.0600000,412631408
PYME,2024-12-31,MADRID,01,55,61.53,632.86565567,0.0,40.3600000,-3.6700000,356963414
PYME,2023-12-31,GIRONA,03,85,81.04,652.3447706000001,0.0,41.9800000,2.8200000,976675437
PYME,2023-12-31,MADRID,01,80,60.75,630.26962925,0.0,40.4600000,-3.6400000,193587255
PYME,2023-12-31,VALENCIA,04,92,89.28,667.2205776000001,0.0,39.6600000,-0.2300000,602674205
PYME,2023-12-31,CANTABRIA,02,49,53.6,608.9915488,0.0,43.4200000,-3.8500000,893897566
PYME,2024-12-31,MADRID,02,41,55.14,614.81972192,0.0,40.5300000,-3.6300000,476519362
PYME,2023-12-31,GIRONA,01,46,64.47,642.65067833,0.0,42.1600000,2.4500000,455449471
PYME,2023-12-31,ALMERIA,03,49,61.62,623.1892333000001,0.0,36.8300000,-2.4600000,677690277
PYME,2023-12-31,GIRONA,01,56,67.83,653.83356137,0.0,41.7200000,2.9300000,104803679
PYME,2024-12-31,MADRID,01,82,77.47,685.91778533,0.0,40.4200000,-3.7000000,478979935
PYME,2024-12-31,BARCELONA,01,78,60.6,629.7703934,0.0,41.4200000,2.0200000,954152815
PYME,2023-12-31,BARCELONA,01,68,60.53,629.5374166700001,0.0,41.5600000,2.1600000,616620572
PYME,2023-12-31,BARCELONA,01,74,67.92,654.13310288,0.0,41.4100000,2.1600000,521209025
PYME,2023-12-31,CORDOBA,02,11,64.53,650.35643984,0.0,37.3300000,-4.3600000,736856208
PYME,2024-12-31,CIUDAD REAL,02,47,69.77,670.18736656,0.0,39.3900000,-3.2100000,332897929
PYME,2023-12-31,JAEN,01,43,64.26,641.9517481400001,0.0,38.1000000,-3.7800000,700813492
PYME,2024-12-31,ALBACETE,01,28,61.18,631.70077202,0.0,39.0000000,-1.8700000,887662398
PYME,2023-12-31,SEVILLA,01,90,61.25,631.93374875,0.0,37.4100000,-5.9900000,270323781
PYME,2024-12-31,BARCELONA,07,18,44.65,592.5433503500001,0.0,41.3900000,2.0000000,448163067
PYME,2024-12-31,ALICANTE,01,85,77.77,686.91625703,0.0,38.3400000,-0.4900000,403940673
PYME,2023-12-31,CANTABRIA,03,43,66.53,630.5606899500001,0.0,43.4000000,-3.4500000,199193737
PYME,2024-12-31,VALENCIA,02,46,76.88,697.09536064,0.0,39.4600000,-0.3700000,483925600
PYME,2023-12-31,BARCELONA,01,10,71.81,667.07995259,0.0,41.5400000,2.1100000,318952571
PYME,2023-12-31,TOLEDO,03,68,61.17,622.5136415500001,0.0,40.0800000,-3.8700000,914160711
PYME,2023-12-31,BARCELONA,01,68,76.86,683.88755954,0.0,41.3100000,2.0100000,612051959
PYME,2023-12-31,BIZKAIA,03,29,52.325,609.234510375,0.0,43.3200000,-2.9900000,459892868
PYME,2023-12-31,ALICANTE,03,69,40.245,591.098625175,0.0,38.3500000,-0.5000000,682475681
PYME,2024-12-31,ILLES BALEARS,03,43,64.75,627.88834925,0.0,39.6000000,2.4300000,738156415
PYME,2023-12-31,OURENSE,04,74,79.15,646.149975,0.0,42.2800000,-7.9100000,468602149
PYME,2023-12-31,NAVARRA,01,68,72.85,670.5413211499999,0.0,42.8100000,-1.6600000,315203298
PYME,2023-12-31,LAS PALMAS,01,68,59.07,624.67818773,0.0,28.1100000,-15.4200000,460150015
PYME,2024-12-31,BARCELONA,04,18,83.36,654.9068592,0.0,41.4100000,2.1600000,303113815
PYME,2023-12-31,BARCELONA,01,32,77.93,687.44877527,0.0,41.5900000,1.9800000,613095659
PYME,2023-12-31,BARCELONA,03,25,59.14,619.4659721,0.0,41.5300000,2.0200000,570102633
PYME,2024-12-31,BARCELONA,01,52,71.25,665.21613875,0.0,41.5100000,2.1500000,929942461
PYME,2024-12-31,ILLES BALEARS,01,93,65.72,646.81097708,0.0,39.6100000,2.6700000,435389560
PYME,2024-12-31,SEVILLA,03,68,62.58,624.6304957000001,0.0,37.4200000,-6.1100000,782498293
PYME,2023-12-31,GRANADA,02,46,61.82,640.10036896,0.0,37.2300000,-3.6300000,266297065
PYME,2023-12-31,MADRID,02,63,62.07,641.04650096,1.0,40.4300000,-3.5500000,101147875
PYME,2023-12-31,CORDOBA,02,50,62.35,642.1061688,0.0,37.8800000,-4.7900000,747944897
PYME,2024-12-31,LEON,01,43,78.91,690.71044949,0.0,42.5900000,-5.5700000,738315722
PYME,2024-12-31,CORDOBA,03,47,75.72,644.3577748,0.0,37.7000000,-5.1000000,302677812
PYME,2024-12-31,BARCELONA,01,74,77.33,685.45183187,0.0,41.3800000,2.1600000,778586199
PYME,2023-12-31,BARCELONA,01,47,50.28,595.42296692,0.0,41.5000000,2.2900000,725648834
PYME,2023-12-31,VALENCIA,01,16,66.42,649.14074438,0.0,39.3600000,-0.4100000,939703015
PYME,2024-12-31,MADRID,01,26,82.47,702.5589803299999,0.0,40.4200000,-3.7100000,253048979
PYME,2023-12-31,HUELVA,01,68,56.5,616.1246135,0.0,37.2600000,-6.9500000,358656790
PYME,2023-12-31,MADRID,01,70,52.52,602.87822228,1.0,40.4600000,-3.7800000,373799420
PYME,2023-12-31,LLEIDA,06,46,82.43,684.4934346,0.0,42.3500000,1.4600000,716966825
PYME,2023-12-31,VALENCIA,02,10,45.72,579.16946816,0.0,38.9400000,-0.4500000,599863227
PYME,2024-12-31,A CORUÑA,01,71,66.27,648.64150853,0.0,43.3500000,-8.3900000,854903038
PYME,2024-12-31,MADRID,01,71,63.4,639.0894626,0.0,40.4300000,-3.6800000,597532499
PYME,2024-12-31,BARCELONA,01,45,67.92,654.13310288,0.0,41.5400000,2.0800000,514169813
PYME,2024-12-31,ALICANTE,02,17,53.37,608.12110736,0.0,38.2500000,-0.7100000,692364060
PYME,2023-12-31,BURGOS,01,69,79.8,693.6725822000001,0.0,42.3400000,-3.6900000,314214496
PYME,2024-12-31,CORDOBA,03,90,71.012,637.28958378,0.0,37.8900000,-4.7600000,636374171
PYME,2023-12-31,TARRAGONA,02,43,64.93,651.8702510400001,0.0,41.1600000,1.1700000,895362784
PYME,2023-12-31,CACERES,06,85,76.18,671.4933096,0.0,39.4700000,-6.3800000,180403245
PYME,2023-12-31,SEVILLA,01,74,63.23,638.52366197,0.0,37.3500000,-5.9800000,375233363
PYME,2023-12-31,SEVILLA,01,86,71.69,666.68056391,0.0,37.3900000,-6.0900000,434556274
PYME,2023-12-31,BARCELONA,01,86,58.38,622.38170282,0.0,41.4000000,2.1400000,539571729
PYME,2023-12-31,CORDOBA,01,56,71.3,665.3825507,0.0,37.4100000,-4.4900000,606213071
PYME,2023-12-31,BADAJOZ,01,56,50.8,597.1536512,1.0,38.8800000,-6.9700000,497229250
PYME,2024-12-31,GIRONA,02,55,73.23,683.28183344,0.0,42.2600000,2.9600000,824790023
PYME,2024-12-31,BARCELONA,01,41,79.01,691.04327339,0.0,41.5700000,1.6700000,366039828
PYME,2023-12-31,BARCELONA,06,47,71.16,661.0516092,0.0,41.5400000,2.0500000,159150640
PYME,2024-12-31,ZARAGOZA,01,39,63.49,639.3890041100001,0.0,41.5900000,-0.8100000,452925015
PYME,2023-12-31,VALENCIA,02,27,55.74,617.0904387200001,1.0,38.9100000,-0.4200000,359028843
PYME,2024-12-31,VALENCIA,02,46,58.42,627.23297376,0.0,39.0200000,-0.5400000,184313665
PYME,2023-12-31,GIRONA,03,10,56.73,615.8478029500001,0.0,42.2000000,2.5400000,146482092
PYME,2024-12-31,BARCELONA,03,82,58.18,618.0247097,0.0,41.3800000,2.1800000,133642179
PYME,2024-12-31,GIPUZKOA,03,68,65.91,629.62987465,0.0,43.3400000,-1.7800000,360283953
PYME,2023-12-31,MADRID,01,49,70.04,661.18896956,0.0,40.7000000,-3.9400000,981249886
PYME,2023-12-31,BARCELONA,02,43,68.84,666.66775552,0.0,41.5600000,2.2400000,720496100
PYME,2023-12-31,BARCELONA,03,56,62.12,623.9398908000001,0.0,41.3800000,2.1600000,294423973
PYME,2024-12-31,SEVILLA,02,56,45.62,578.79101536,0.0,37.3900000,-5.9900000,743512715
PYME,2024-12-31,MALAGA,01,69,51.83,600.58173737,0.0,36.5100000,-4.8700000,162378369
PYME,2023-12-31,SEVILLA,02,46,62.91,644.2255044799999,0.0,37.4100000,-5.9600000,574697862
PYME,2024-12-31,MADRID,01,46,60.16,628.30596824,0.0,40.4600000,-3.6600000,776333292
PYME,2024-12-31,LLEIDA,01,28,73.9,674.0359721,0.0,41.6500000,1.4200000,204592651
PYME,2023-12-31,LAS PALMAS,04,79,56.91,599.8903302,0.0,28.0000000,-15.4200000,600100187
PYME,2024-12-31,VALLADOLID,06,70,83.75,687.239061,0.0,41.7500000,-4.8400000,429586010
PYME,2023-12-31,BIZKAIA,03,42,40.35,591.2562632500001,0.0,43.1700000,-2.6200000,772556018
PYME,2024-12-31,SEVILLA,01,17,34.27,542.13786053,0.0,37.3400000,-5.8400000,699447811
PYME,2023-12-31,CADIZ,01,71,81.39,698.96448221,0.0,36.1000000,-5.4500000,883810867
PYME,2024-12-31,SEVILLA,01,33,61.64,633.23176196,0.0,37.3300000,-5.4100000,930671039
PYME,2024-12-31,LAS PALMAS,03,46,38.67,588.73405405,0.0,28.1300000,-15.4400000,334081130
PYME,2024-12-31,VALENCIA,01,56,33.0,537.910997,0.0,39.4700000,-0.3800000,480622324
PYME,2023-12-31,HUELVA,03,47,62.94,625.1709691000001,0.0,37.2500000,-7.2000000,847273925
PYME,2024-12-31,LAS PALMAS,07,43,49.03,600.35603957,0.0,28.1000000,-15.4700000,590583165
PYME,2023-12-31,BARCELONA,01,43,66.62,649.80639218,0.0,41.4200000,2.1600000,499318830
PYME,2023-12-31,VALENCIA,01,46,53.88,607.40462732,0.0,39.4900000,-0.3700000,350814383
PYME,2024-12-31,BARCELONA,01,41,63.09,638.05770851,0.0,41.2500000,1.8900000,722270146
PYME,2024-12-31,MADRID,03,68,76.87,646.0842870500001,0.0,40.4600000,-3.6900000,738512894
PYME,2023-12-31,A CORUÑA,01,46,60.53,629.5374166700001,0.0,43.4900000,-8.2300000,697074686
PYME,2023-12-31,TENERIFE,02,47,58.27,626.66529456,0.0,28.0900000,-16.7300000,822284563
PYME,2024-12-31,MADRID,03,68,81.63,653.23054645,0.0,40.5500000,-3.6200000,463127514
PYME,2024-12-31,BARCELONA,01,43,57.5,619.4528525000001,1.0,41.4000000,2.1600000,755479109
PYME,2023-12-31,GRANADA,02,52,77.71,700.23651888,0.0,37.3000000,-3.1300000,910603618
PYME,2024-12-31,MADRID,03,43,43.36,595.7752214000001,1.0,40.1900000,-3.7800000,713292831
PYME,2024-12-31,ILLES BALEARS,01,71,64.77,643.64915003,0.0,39.5900000,3.2000000,450745363
PYME,2023-12-31,BARCELONA,01,79,64.44,642.55083116,0.0,41.3700000,2.1200000,478167208
PYME,2023-12-31,ALICANTE,01,22,53.29,605.44096631,0.0,38.5900000,-0.6700000,606694592
PYME,2024-12-31,BARCELONA,03,68,57.8,617.4542100000001,0.0,41.4000000,2.1500000,700019057
PYME,2023-12-31,BIZKAIA,03,41,40.12,590.9109608,0.0,43.4100000,-2.9400000,401666754
PYME,2023-12-31,BADAJOZ,03,74,81.26,652.6750599000001,0.0,38.8800000,-6.9700000,959721393
PYME,2023-12-31,MALAGA,01,69,59.27,625.34383553,0.0,36.4900000,-4.7600000,370299149
PYME,2023-12-31,MADRID,01,63,82.2,701.6603558,0.0,40.4300000,-3.6900000,781858873
PYME,2024-12-31,MADRID,01,93,72.22,668.44453058,0.0,40.4400000,-3.6800000,474199814
PYME,2023-12-31,CASTELLON,01,68,65.83,647.17708337,0.0,39.9900000,-0.0400000,635850149
PYME,2024-12-31,MADRID,02,46,54.28,611.56502784,0.0,40.3400000,-3.8200000,683427553
PYME,2023-12-31,CORDOBA,03,41,57.15,616.47835525,0.0,37.8900000,-4.7700000,135938313
PYME,2024-12-31,MADRID,02,56,48.71,590.48520688,0.0,40.4700000,-3.6300000,978215867
PYME,2024-12-31,BARCELONA,04,70,80.97,649.9356114,0.0,41.4000000,2.1800000,401866052
PYME,2024-12-31,BARCELONA,01,86,69.95,660.88942805,0.0,41.3800000,2.1300000,440759765
PYME,2023-12-31,A CORUÑA,01,43,77.76,686.88297464,0.0,43.0800000,-8.5600000,341950085
PYME,2023-12-31,GIRONA,01,52,76.2,681.6909218000001,0.0,42.2700000,2.9600000,761005100
PYME,2024-12-31,MALAGA,01,46,78.45,689.17945955,0.0,36.7300000,-4.4500000,754361046
PYME,2023-12-31,GIRONA,01,49,60.3,628.7719217,0.0,42.2600000,2.9700000,908192861
PYME,2023-12-31,BARCELONA,01,41,69.74,660.19049786,0.0,41.9200000,2.3300000,344892726
PYME,2023-12-31,GIRONA,01,55,68.53,656.16332867,0.0,42.1500000,2.5700000,124679257
PYME,2024-12-31,MALAGA,01,56,68.92,657.46134188,0.0,36.7500000,-3.8700000,790491217
PYME,2023-12-31,LAS PALMAS,02,47,58.14,626.17330592,0.0,28.7400000,-13.8700000,845978807
PYME,2023-12-31,GRANADA,01,66,79.58,692.94036962,0.0,37.1700000,-4.1500000,525013591
PYME,2023-12-31,ALMERIA,03,46,53.996,611.7432077400001,1.0,36.8800000,-2.4100000,463313163
PYME,2023-12-31,HUELVA,02,10,61.79,639.98683312,0.0,38.0600000,-6.6500000,629437201
PYME,2024-12-31,MADRID,01,84,62.51,636.12732989,0.0,40.4400000,-3.7800000,515257420
PYME,2023-12-31,TOLEDO,01,69,79.04,691.14312056,0.0,39.5900000,-3.0400000,546837199
PYME,2024-12-31,VALENCIA,01,43,77.32,685.4185494799999,0.0,39.4900000,-0.3600000,741339318
PYME,2023-12-31,HUELVA,01,56,52.44,602.61196316,0.0,37.2800000,-6.8900000,681985517
PYME,2024-12-31,BARCELONA,01,46,59.73,626.87482547,0.0,41.4100000,2.2000000,239050941
PYME,2024-12-31,BARCELONA,02,46,83.13,720.74866064,0.0,41.5800000,2.0400000,560905391
PYME,2024-12-31,BARCELONA,01,69,69.24,658.52637836,0.0,41.5900000,1.6200000,850391141
PYME,2024-12-31,ALICANTE,02,87,46.59,582.46200752,0.0,38.3400000,-0.4900000,163567562
PYME,2024-12-31,MADRID,03,68,70.58,636.6410157,0.0,40.4400000,-3.6800000,490809040
PYME,2024-12-31,VALENCIA,06,93,79.07,677.5045674,0.0,39.4700000,-0.3300000,418363606
PYME,2024-12-31,SEVILLA,05,45,81.64,690.40423184,0.0,37.4000000,-5.9600000,562193896
PYME,2024-12-31,CIUDAD REAL,02,46,71.74,677.64288672,0.0,39.3900000,-3.2000000,114821616
PYME,2023-12-31,ALMERIA,03,79,71.42,637.9021203000001,0.0,37.1800000,-1.8200000,904357471
PYME,2024-12-31,MALAGA,01,77,62.43,635.86107077,1.0,36.5500000,-4.6400000,705784016
PYME,2023-12-31,GIPUZKOA,03,35,66.86,631.0561239000001,0.0,43.2400000,-2.0000000,647418917
PYME,2023-12-31,SEVILLA,01,69,67.63,653.16791357,0.0,37.3900000,-5.9900000,603481571
PYME,2024-12-31,CASTELLON,03,70,68.296,633.21201224,0.0,40.0000000,-0.1100000,463892117
PYME,2024-12-31,SEVILLA,01,47,61.34,632.23329026,0.0,37.5500000,-5.8700000,196730601
PYME,2024-12-31,BARCELONA,01,85,68.69,656.69584691,0.0,41.4200000,2.1600000,631450182
PYME,2023-12-31,MADRID,01,74,73.24,671.83933436,0.0,40.4300000,-3.6800000,546538813
PYME,2023-12-31,BARCELONA,01,46,71.85,667.21308215,0.0,41.4100000,2.1700000,660063617
PYME,2024-12-31,MADRID,01,81,77.79,686.98282181,0.0,40.3700000,-3.7700000,887337923
PYME,2023-12-31,MADRID,03,80,38.63,588.6740014500001,0.0,40.4000000,-3.7000000,509570142
PYME,2023-12-31,MADRID,01,56,75.67,679.92695513,0.0,40.4600000,-3.4600000,573357048
PYME,2024-12-31,LEON,01,43,75.81,680.39290859,0.0,42.5500000,-6.5900000,539574737
PYME,2024-12-31,MADRID,01,69,68.83,657.16180037,0.0,40.4200000,-3.8000000,767021738
PYME,2023-12-31,BARCELONA,04,62,86.93,662.3325306,0.0,41.6000000,2.2900000,889297758
PYME,2024-12-31,BARCELONA,02,10,83.24,721.16495872,0.0,41.5400000,2.4300000,967823391
PYME,2023-12-31,BARCELONA,02,18,61.48,638.81362944,0.0,41.5900000,1.6200000,771892728
PYME,2024-12-31,JAEN,01,47,43.59,573.15704801,0.0,38.0400000,-3.2900000,194935836
PYME,2024-12-31,MALAGA,01,47,70.2,661.7214878,0.0,36.7300000,-4.3800000,939776785
PYME,2024-12-31,BARCELONA,02,49,78.14,701.8638659200001,0.0,41.3300000,2.0600000,507764578
PYME,2024-12-31,TOLEDO,03,68,56.73,615.8478029500001,0.0,39.5900000,-3.0400000,969740163
PYME,2024-12-31,BARCELONA,01,92,53.02,604.54234178,0.0,41.3200000,2.0200000,595783407
PYME,2023-12-31,BARCELONA,03,47,75.67,644.28270905,0.0,41.4200000,2.1600000,494862471
PYME,2024-12-31,A CORUÑA,01,45,71.81,667.07995259,0.0,43.3400000,-8.2900000,782556546
PYME,2024-12-31,BIZKAIA,02,70,67.52,661.67217856,0.0,43.3300000,-3.0100000,358646806
PYME,2023-12-31,MADRID,01,58,69.15,658.22683685,0.0,40.4600000,-3.6700000,134607713
PYME,2023-12-31,BARCELONA,01,82,80.26,695.20357214,0.0,41.7400000,1.8300000,548135585
PYME,2023-12-31,BIZKAIA,01,46,76.25,681.85733375,0.0,43.3800000,-2.9700000,283175304
PYME,2023-12-31,BARCELONA,01,56,55.67,613.36217513,0.0,42.0500000,2.2700000,290617574
PYME,2024-12-31,MADRID,03,70,76.11,644.94328765,0.0,40.4400000,-3.6800000,523485322
PYME,2024-12-31,MADRID,03,46,62.09,623.8948513500001,0.0,40.2600000,-3.7400000,515031525
PYME,2024-12-31,MADRID,04,56,76.69,641.0331258,0.0,40.4500000,-3.6900000,236503602
PYME,2024-12-31,LAS PALMAS,06,46,70.3,659.262792,0.0,28.5000000,-13.8700000,514121567
PYME,2023-12-31,MURCIA,01,35,75.8,680.3596262,0.0,37.6400000,-1.3800000,487753966
PYME,2024-12-31,CADIZ,03,71,71.897,638.618247555,0.0,36.1900000,-5.9200000,617081949
PYME,2023-12-31,MADRID,03,96,70.91,637.13644965,0.0,40.5000000,-3.6700000,773728464
PYME,2024-12-31,ALMERIA,06,70,75.21,669.4756901999999,0.0,36.8400000,-2.4600000,211586501
PYME,2024-12-31,VALENCIA,01,49,35.35,545.73235865,0.0,38.8200000,-0.6100000,461764650
PYME,2024-12-31,BURGOS,01,25,63.53,639.52213367,0.0,43.0700000,-3.4700000,591841147
PYME,2023-12-31,MADRID,02,25,68.7,666.1379216,0.0,40.4600000,-3.7000000,788893175
PYME,2023-12-31,MADRID,03,46,58.744,618.87145136,0.0,40.4000000,-3.6600000,111664894
PYME,2024-12-31,MALAGA,07,68,61.01,621.7249931900001,0.0,36.7300000,-4.4800000,577016126
