edad;sexo;febpol_ult;fefe_ult;terri;canal;Polizas_cia;Renta;Geo_Medio; PMf ;igaract;PM_i;igaract_i;Rescates;Rescates_X;Parciales;fefe1;fnac1;febpol1;ypol;response
56;2;0;20250804;9;6;Monopoliza;37124;7; 151,362 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1969;0;0;0
60;2;0;20250805;1;null;null;27968;3; 100,901 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1965;0;0;0
66;1;0;20250820;3;4;Multipoliza;29943;7; 3,634 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1959;0;0;0
55;2;20250901;20250901;10;2;Multipoliza;26636;6; -   ;null;0;null;0;0;Sin Rescates Parciales;2025;1970;2025;0;1
75;2;0;20250902;16;null;null;17461;12; 50,396 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1950;0;0;0
45;2;0;20250908;5;4;Multipoliza;16196;4; 30,225 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1980;0;0;0
64;2;0;20250911;3;6;Multipoliza;26673;8; 503,943 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1961;0;0;0
61;2;0;20250915;3;6;Multipoliza;25935;7; 80,624 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1964;0;0;0
66;1;0;20250919;4;null;null;38224;6; 10,462 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1959;0;0;0
72;1;0;20250924;3;null;null;26525;5; 100,635 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1953;0;0;0
56;2;0;20250925;2;null;null;22000;12; 75,509 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1969;0;0;0
58;1;0;20251001;5;4;Multipoliza;17647;10; 15,097 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1967;0;0;0
58;1;0;20251001;4;4;Multipoliza;26978;7; 13,621 ;3;0;null;0;0;Sin Rescates Parciales;2025;1967;0;0;0
80;2;0;20251007;1;4;Multipoliza;22000;9; 50,305 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1945;0;0;0
59;1;0;20251008;1;null;null;22000;7; 50,302 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1966;0;0;0
63;1;0;20251007;2;6;Multipoliza;28179;10; 9,544 ;3;0;null;0;0;Sin Rescates Parciales;2025;1962;0;0;0
63;1;0;20251010;2;4;Multipoliza;37124;7; 24,841 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1962;0;0;0
56;2;0;20251007;1;4;Multipoliza;22000;10; 4,900 ;3;0;null;0;0;Sin Rescates Parciales;2025;1969;0;0;0
60;1;0;20251014;4;6;Multipoliza;27166;6; 60,336 ;3;0;null;0;0;Sin Rescates Parciales;2025;1965;0;0;0
55;1;0;20251014;4;4;Multipoliza;29084;7; 1,005 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1970;0;0;0
65;1;0;20251014;1;null;null;29084;7; 30,152 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1960;0;0;0
46;2;0;20251010;16;null;null;51915;8; 21,886 ;3;0;null;0;0;Sin Rescates Parciales;2025;1979;0;0;0
51;1;0;20251015;3;6;Multipoliza;29282;8; 3,018 ;3;0;null;0;0;Sin Rescates Parciales;2025;1974;0;0;0
48;1;0;20251014;3;4;Multipoliza;20905;5; 4,012 ;3;0;null;0;0;Sin Rescates Parciales;2025;1977;0;0;0
65;2;0;20251016;2;4;Multipoliza;28772;8; 30,162 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1960;0;0;0
34;2;0;20251016;3;null;null;25616;5; 14,075 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1991;0;0;0
54;1;0;20251017;1;4;Multipoliza;29084;5; 50,267 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1971;0;0;0
41;1;0;20251014;3;4;Multipoliza;21624;7; 8,017 ;3;0;null;0;0;Sin Rescates Parciales;2025;1984;0;0;0
72;1;0;20251020;1;4;Multipoliza;22000;8; 30,153 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1953;0;0;0
27;1;0;20251021;3;4;Monopoliza;20394;6; 2,010 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1998;0;0;0
39;1;0;20251021;1;null;null;27968;7; 100,519 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1986;0;0;0
51;2;0;20251016;5;4;Multipoliza;25785;2; 8,657 ;3;0;null;0;0;Sin Rescates Parciales;2025;1974;0;0;0
48;1;0;20251016;5;4;Multipoliza;18243;7; 5,273 ;3;0;null;0;0;Sin Rescates Parciales;2025;1977;0;0;0
53;2;0;20251017;4;4;Multipoliza;31229;5; 34,497 ;3;0;null;0;0;Sin Rescates Parciales;2025;1972;0;0;0
59;2;0;20251021;3;null;null;30343;2; 25,126 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1966;0;0;0
60;1;0;20251022;4;4;Monopoliza;21592;10; 2,009 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1965;0;0;0
18;2;0;20251022;1;null;null;22000;5; 4,018 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;2007;0;0;0
70;1;0;20251023;10;4;Multipoliza;28133;7; 30,146 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1955;0;0;0
60;1;0;20251022;3;4;Multipoliza;20905;2; 9,529 ;3;0;null;0;0;Sin Rescates Parciales;2025;1965;0;0;0
62;2;0;20251022;2;4;Multipoliza;37124;8; 34,206 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1963;0;0;0
52;2;0;20251022;4;4;Multipoliza;38224;6; 7,941 ;3;0;null;0;0;Sin Rescates Parciales;2025;1973;0;0;0
50;1;0;20251023;5;4;Multipoliza;20530;6; 12,534 ;3;0;null;0;0;Sin Rescates Parciales;2025;1975;0;0;0
63;2;0;20251028;3;4;Multipoliza;26623;8; 20,463 ;3;0;null;0;0;Sin Rescates Parciales;2025;1962;0;0;0
50;2;0;20251028;4;6;Multipoliza;22948;3; 3,012 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1975;0;0;0
63;1;0;20251027;1;4;Multipoliza;22000;11; 8,309 ;3;0;null;0;0;Sin Rescates Parciales;2025;1962;0;0;0
72;1;0;20251029;9;null;null;25616;7; 50,195 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1953;0;0;0
64;1;0;20251029;3;4;Multipoliza;19601;5; 10,043 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1961;0;0;0
60;1;0;20251028;5;4;Multipoliza;15350;11; 10,085 ;3;0;null;0;0;Sin Rescates Parciales;2025;1965;0;0;0
61;2;0;20251030;2;null;null;29411;6; 40,153 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1964;0;0;0
42;2;0;20251029;4;4;Multipoliza;27420;9; 6,623 ;3;0;null;0;0;Sin Rescates Parciales;2025;1983;0;0;0
84;2;0;20251031;10;null;null;26636;6; 11,052 ;3;0;null;0;0;Sin Rescates Parciales;2025;1941;0;0;0
57;2;0;20251031;1;4;Multipoliza;29795;6; 46,371 ;3;0;null;0;0;Sin Rescates Parciales;2025;1968;0;0;0
77;1;0;20251031;1;4;Multipoliza;23769;10; 30,142 ;3;0;null;0;0;Sin Rescates Parciales;2025;1948;0;0;0
64;1;0;20251103;10;4;Multipoliza;27070;7; 27,111 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1961;0;0;0
68;1;0;20251031;3;4;Multipoliza;23404;5; 15,029 ;3;0;null;0;0;Sin Rescates Parciales;2025;1957;0;0;0
54;1;0;20251104;1;6;Multipoliza;21491;8; 1,756,787 ;3;0;null;0;0;Sin Rescates Parciales;2025;1971;0;0;0
70;1;20251105;20251105;3;null;null;19601;5; -   ;null;0;null;0;0;Sin Rescates Parciales;2025;1955;2025;0;1
67;2;0;20251104;5;4;Multipoliza;21617;6; 10,042 ;3;0;null;0;0;Sin Rescates Parciales;2025;1958;0;0;0
61;2;0;20251104;2;4;Multipoliza;28024;10; 5,418 ;3;0;null;0;0;Sin Rescates Parciales;2025;1964;0;0;0
64;1;0;20251107;4;null;null;24758;7; 10,037 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1961;0;0;0
53;1;0;20251106;4;4;Multipoliza;38224;9; 32,338 ;3;0;null;0;0;Sin Rescates Parciales;2025;1972;0;0;0
70;2;0;20251106;4;4;Monopoliza;38224;5; 6,505 ;3;0;null;0;0;Sin Rescates Parciales;2025;1955;0;0;0
33;2;0;20251110;10;null;null;22771;10; 15,053 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1992;0;0;0
53;1;0;20251112;4;4;Multipoliza;22000;11; 49,416 ;3;0;null;0;0;Sin Rescates Parciales;2025;1972;0;0;0
71;2;0;20251112;2;4;Multipoliza;24629;5; 40,296 ;3;0;null;0;0;Sin Rescates Parciales;2025;1954;0;0;0
63;2;0;20251112;10;4;Multipoliza;28133;9; 6,021 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1962;0;0;0
71;2;0;20251113;4;6;Multipoliza;25546;7; 51,485 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1954;0;0;0
75;1;0;20251013;2;4;Monopoliza;29969;7; 34,020 ;3;0;null;0;0;Sin Rescates Parciales;2025;1950;0;0;0
87;2;0;20251118;1;4;Monopoliza;22000;7; 53,137 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1938;0;0;0
64;1;0;20251101;3;4;Multipoliza;18658;7; 150,649 ;3;0;null;0;0;Sin Rescates Parciales;2025;1961;0;0;0
50;2;0;20251117;4;4;Multipoliza;21212;7; 15,967 ;3;0;null;0;0;Sin Rescates Parciales;2025;1975;0;0;0
78;2;0;20251117;5;4;Multipoliza;28633;7; 12,038 ;3;0;null;0;0;Sin Rescates Parciales;2025;1947;0;0;0
60;1;0;20251109;10;4;Monopoliza;22524;8; 12,708 ;3;0;null;0;0;Sin Rescates Parciales;2025;1965;0;0;0
50;2;0;20251118;4;4;Monopoliza;38224;2; 7,386 ;3;0;null;0;0;Sin Rescates Parciales;2025;1975;0;0;0
61;2;0;20251118;3;4;Multipoliza;21624;7; 27,575 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1964;0;0;0
64;2;0;20251120;1;4;Multipoliza;22000;7; 20,259 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1961;0;0;0
64;2;0;20251120;1;4;Monopoliza;22000;8; 10,834 ;3;0;null;0;0;Sin Rescates Parciales;2025;1961;0;0;0
68;2;0;20251121;5;4;Multipoliza;30492;9; 60,204 ;3.55;0;null;0;0;Sin Rescates Parciales;2025;1957;0;0;0
64;2;0;20251120;16;null;null;30343;4; 20,611 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1961;0;0;0
57;2;0;20251106;1;6;Monopoliza;22000;5; 21,873 ;3;0;null;0;0;Sin Rescates Parciales;2025;1968;0;0;0
59;1;0;20251121;4;4;Multipoliza;40994;7; 4,311 ;3;0;null;0;0;Sin Rescates Parciales;2025;1966;0;0;0
48;1;0;20251125;1;4;Multipoliza;22000;5; 10,030 ;3.55;0;null;0;0;Sin Rescates Parciales;2025;1977;0;0;0
60;2;0;20251124;2;2;Multipoliza;28412;8; 14,966 ;3;0;null;0;0;Sin Rescates Parciales;2025;1965;0;0;0
61;2;0;20251125;3;4;Multipoliza;25804;8; 3,989 ;3;0;null;0;0;Sin Rescates Parciales;2025;1964;0;0;0
67;2;0;20251125;4;4;Multipoliza;27420;6; 13,286 ;3;0;null;0;0;Sin Rescates Parciales;2025;1958;0;0;0
47;2;0;20251126;4;4;Multipoliza;25324;7; 12,777 ;3;0;null;0;0;Sin Rescates Parciales;2025;1978;0;0;0
62;2;0;20251126;2;4;Multipoliza;28162;10; 18,351 ;3;0;null;0;0;Sin Rescates Parciales;2025;1963;0;0;0
62;1;0;20251017;16;null;null;37124;8; 20,744 ;3;0;null;0;0;Sin Rescates Parciales;2025;1963;0;0;0
56;1;0;20251201;3;4;Multipoliza;29498;7; 50,144 ;3.55;0;null;0;0;Sin Rescates Parciales;2025;1969;0;0;0
50;1;0;20251201;5;6;Monopoliza;25180;5; 35,082 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1975;0;0;0
62;1;0;20251201;3;2;Multipoliza;24655;7; 3,007 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1963;0;0;0
66;2;0;20251202;1;4;Multipoliza;24838;9; 100,278 ;3.55;0;null;0;0;Sin Rescates Parciales;2025;1959;0;0;0
68;2;0;20251202;1;null;null;27037;8; 50,139 ;3.55;0;null;0;0;Sin Rescates Parciales;2025;1957;0;0;0
62;1;0;20251201;3;4;Multipoliza;20066;9; 6,010 ;3;0;null;0;0;Sin Rescates Parciales;2025;1963;0;0;0
53;1;0;20251203;16;null;null;27968;8; 25,055 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1972;0;0;0
70;2;0;20251202;3;4;Multipoliza;23731;10; 10,222 ;3;0;null;0;0;Sin Rescates Parciales;2025;1955;0;0;0
64;1;0;20251204;5;4;Multipoliza;17792;6; 30,078 ;3.55;0;null;0;0;Sin Rescates Parciales;2025;1961;0;0;0
18;1;0;20251205;9;null;null;38224;5; 5,006 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;2007;0;0;0
67;1;0;20251205;4;4;Multipoliza;21912;9; 50,124 ;3.55;0;null;0;0;Sin Rescates Parciales;2025;1958;0;0;0
67;2;0;20251205;3;null;null;19213;3; 100,204 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1958;0;0;0
65;1;0;20251205;3;4;Multipoliza;26673;8; 20,050 ;3.55;0;null;0;0;Sin Rescates Parciales;2025;1960;0;0;0
43;1;0;20251209;5;4;Multipoliza;29388;6; 20,034 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1982;0;0;0
60;2;0;20251209;1;4;Multipoliza;22000;8; 12,025 ;3.55;0;null;0;0;Sin Rescates Parciales;2025;1965;0;0;0
73;1;0;20251210;2;null;null;26544;9; 15,025 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1952;0;0;0
64;1;0;20251202;4;4;Multipoliza;38224;8; 47,213 ;3;0;null;0;0;Sin Rescates Parciales;2025;1961;0;0;0
64;2;0;20251201;2;4;Multipoliza;26253;5; 21,474 ;3;0;null;0;0;Sin Rescates Parciales;2025;1961;0;0;0
55;2;0;20251212;3;null;null;24511;7; 2,004 ;3.55;0;null;0;0;Sin Rescates Parciales;2025;1970;0;0;0
31;2;0;20251211;5;4;Monopoliza;23709;5; 8,376 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1994;0;0;0
65;1;0;20251215;1;4;Multipoliza;22000;8; 30,038 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1960;0;0;0
79;1;0;20251215;1;4;Multipoliza;24813;7; 10,013 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1946;0;0;0
62;1;0;20251215;2;4;Multipoliza;25047;9; 21,027 ;3;0;null;0;0;Sin Rescates Parciales;2025;1963;0;0;0
49;2;0;20251212;2;4;Multipoliza;25928;7; 1,993 ;3;0;null;0;0;Sin Rescates Parciales;2025;1976;0;0;0
58;2;0;20251217;3;null;null;23865;4; 5,005 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1967;0;0;0
76;2;0;20251217;1;4;Monopoliza;21578;10; 80,088 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1949;0;0;0
34;1;0;20251218;2;4;Multipoliza;22000;12; 50,062 ;3.55;0;null;0;0;Sin Rescates Parciales;2025;1991;0;0;0
47;1;0;20251218;1;4;Monopoliza;22000;9; 24,030 ;3.55;0;null;0;0;Sin Rescates Parciales;2025;1978;0;0;0
55;2;0;20251218;9;4;Multipoliza;29498;7; 20,020 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1970;0;0;0
50;1;0;20251122;4;4;Multipoliza;20930;10; 1,031 ;3;0;null;0;0;Sin Rescates Parciales;2025;1975;0;0;0
69;1;20251219;20251219;1;4;Multipoliza;27479;7; -   ;null;0;null;0;0;Sin Rescates Parciales;2025;1956;2025;0;1
62;1;0;20251219;3;4;Multipoliza;28788;10; 10,009 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1963;0;0;0
59;2;0;20251222;2;null;null;26847;6; 100,086 ;3.55;0;null;0;0;Sin Rescates Parciales;2025;1966;0;0;0
62;2;0;20251222;2;null;null;26847;6; 25,022 ;3.55;0;null;0;0;Sin Rescates Parciales;2025;1963;0;0;0
46;1;0;20251222;3;6;Monopoliza;24655;7; 6,004 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1979;0;0;0
73;2;0;20251223;4;2;Monopoliza;72899;8; 35,027 ;3.55;0;null;0;0;Sin Rescates Parciales;2025;1952;0;0;0
56;1;0;20251224;4;null;null;38224;8; 2,001 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1969;0;0;0
56;1;0;20251224;9;null;null;25616;5; 150,082 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1969;0;0;0
45;1;0;20251226;5;null;null;27166;6; 2.00E+07 ;3.25;0;null;0;0;Sin Rescates Parciales;2025;1980;0;0;0
81;2;0;20251224;4;4;Multipoliza;27420;9; 63,030 ;3;0;null;0;0;Sin Rescates Parciales;2025;1944;0;0;0
74;1;0;20251230;4;4;Monopoliza;38224;8; 10,001 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1951;0;0;0
54;2;0;20251230;5;4;Multipoliza;25583;4; 18,501 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1971;0;0;0
84;1;0;20251230;5;4;Monopoliza;28633;5; 40,003 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1941;0;0;0
65;2;0;20251229;3;4;Multipoliza;18468;12; 28,307 ;3;0;null;0;0;Sin Rescates Parciales;2025;1960;0;0;0
53;2;0;20251231;1;null;null;24421;9; 1,000 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1972;0;0;0
45;2;20251231;20251231;2;null;null;27842;3; 15,000 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1980;2025;0;1
56;2;0;20251231;2;4;Multipoliza;29171;7; 3,000 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1969;0;0;0
60;2;0;20260102;3;4;Multipoliza;30343;2; -   ;null;0;null;0;0;Sin Rescates Parciales;2026;1965;0;-1;0
76;2;0;20230531;1;6;Monopoliza;26285;7; 11,946 ;2.5;11704.54;2.7;0;0;Sin Rescates Parciales;2023;1949;0;2;0
29;1;20250620;20230605;9;4;Multipoliza;22000;9; 4,200 ;2.8;4156.44;2.7;4205.9;0;Sin Rescates Parciales;2023;1996;2025;2;1
51;1;0;20230607;5;4;Multipoliza;25785;2; 4,848 ;2.5;4746.88;2.7;0;0;Sin Rescates Parciales;2023;1974;0;2;0
85;2;0;20230613;4;4;Multipoliza;38224;8; 42,384 ;2.5;41483.96;2.7;0;0;Sin Rescates Parciales;2023;1940;0;2;0
67;1;0;20230613;5;4;Multipoliza;28543;6; 3,968 ;2.5;3889.13;2.7;0;0;Sin Rescates Parciales;2023;1958;0;2;0
58;1;0;20230619;4;6;Multipoliza;38224;9; 105,622 ;2.5;103495.48;2.7;0;0;Sin Rescates Parciales;2023;1967;0;2;0
79;2;20250620;20230620;4;4;Multipoliza;22000;10; 20,896 ;2.5;20717.51;2.7;20922.39;0;Sin Rescates Parciales;2023;1946;2025;2;1
65;1;0;20230621;1;6;Multipoliza;22000;8; 10,578 ;2.5;10358.02;2.7;0;0;Sin Rescates Parciales;2023;1960;0;2;0
38;1;0;20230620;5;4;Multipoliza;17578;10; 6,253 ;2.5;6141.57;2.7;0;0;Sin Rescates Parciales;2023;1987;0;2;0
58;1;20250623;20230623;5;2;Monopoliza;24723;5; 51,975 ;2.5;51585.2;2.7;52037.94;0;Sin Rescates Parciales;2023;1967;2025;2;1
70;2;0;20230630;2;4;Multipoliza;26544;9; 31,749 ;2.5;31075.23;2.7;0;0;Sin Rescates Parciales;2023;1955;0;2;0
73;2;0;20230710;4;3;Multipoliza;38224;8; 52,890 ;2.5;51767.58;2.7;0;0;Sin Rescates Parciales;2023;1952;0;2;0
74;1;0;20230721;4;4;Monopoliza;38224;6; 5,571 ;2.5;5466.19;2.7;0;0;Sin Rescates Parciales;2023;1951;0;2;0
28;2;0;20230724;2;4;Multipoliza;28095;6; 2,096 ;2.5;2058.53;2.7;0;0;Sin Rescates Parciales;2023;1997;0;2;0
42;2;20250811;20230803;10;4;Monopoliza;26636;7; 338,824 ;2.5;334489.13;2.7;339057.87;0;Sin Rescates Parciales;2023;1983;2025;2;1
42;2;0;20230804;1;4;Multipoliza;22000;8; 69,545 ;2.5;68136.86;2.7;0;0;Sin Rescates Parciales;2023;1983;0;2;0
71;1;0;20230807;10;6;Multipoliza;19196;10; 10,549 ;2.5;10329.12;2.7;0;0;Sin Rescates Parciales;2023;1954;0;2;0
58;1;0;20230810;1;4;Multipoliza;22000;12; 26,393 ;2.5;25832.76;2.7;0;0;Sin Rescates Parciales;2023;1967;0;2;0
58;1;0;20230822;4;6;Multipoliza;16944;10; 26,370 ;2.5;25810.68;2.7;0;0;Sin Rescates Parciales;2023;1967;0;2;0
45;1;0;20230830;5;4;Multipoliza;17121;10; 524,521 ;2.5;514475.98;2.7;0;0;Sin Rescates Parciales;2023;1980;0;2;0
66;1;0;20230831;1;6;Multipoliza;27037;8; 23,031 ;2.5;22606.56;2.7;0;0;Sin Rescates Parciales;2023;1959;0;2;0
84;1;0;20230905;3;8;Monopoliza;27377;5; 52,583 ;2.5;51517.72;2.7;0;0;Sin Rescates Parciales;2023;1941;0;2;0
48;2;0;20231005;9;4;Multipoliza;22000;8; 17,995 ;2.8;7729.43;2.7;0;0;Sin Rescates Parciales;2023;1977;0;2;0
66;2;0;20231009;4;4;Multipoliza;21851;10; 21,535 ;2.5;21128.04;2.7;0;0;Sin Rescates Parciales;2023;1959;0;2;0
64;2;0;20231018;10;6;Multipoliza;28133;9; 26,106 ;2.5;25628.39;2.7;0;0;Sin Rescates Parciales;2023;1961;0;2;0
40;2;0;20231019;5;6;Multipoliza;28183;7; 42,039 ;2.5;41146.27;2.7;0;0;Sin Rescates Parciales;2023;1985;0;2;0
85;1;0;20231017;4;4;Multipoliza;20722;7; 10,555 ;2.5;10356.29;2.55;0;0;Sin Rescates Parciales;2023;1940;0;2;0
45;2;0;20231109;3;4;Multipoliza;29498;7; 1,561 ;2.5;1532.75;2.55;0;0;Sin Rescates Parciales;2023;1980;0;2;0
75;1;0;20231123;1;6;Multipoliza;22000;11; 52,127 ;2.5;51122.94;2.55;0;0;Sin Rescates Parciales;2023;1950;0;2;0
67;2;0;20231201;2;6;Monopoliza;18037;8; 33,986 ;2.5;33298.22;2.55;0;0;Sin Rescates Parciales;2023;1958;0;2;0
85;1;0;20231218;1;4;Multipoliza;22000;11; 26,400 ;2.5;25865.6;2.55;0;0;Sin Rescates Parciales;2023;1940;0;2;0
45;1;0;20240104;3;4;Multipoliza;20472;8; 25,955 ;2.5;25480.53;2.55;0;0;Sin Rescates Parciales;2024;1980;0;1;0
73;2;0;20240125;2;4;Multipoliza;27153;6; 12,577 ;2.9;12274.79;2.9;0;0;Sin Rescates Parciales;2024;1952;0;1;0
61;1;0;20240124;5;6;Monopoliza;19684;8; 19,102 ;2.5;18686.41;2.7;0;0;Sin Rescates Parciales;2024;1964;0;1;0
70;1;0;20240220;1;4;Multipoliza;22000;12; 10,388 ;2.5;10182.21;2.7;0;0;Sin Rescates Parciales;2024;1955;0;1;0
63;1;0;20240210;2;4;Multipoliza;28549;7; 23,660 ;2.5;23131.88;2.7;0;0;Sin Rescates Parciales;2024;1962;0;1;0
57;2;20250227;20240227;1;3;Multipoliza;22000;7; 10,214 ;2.7;10194.1;2.7;10233.01;10233.01;Sin Rescates Parciales;2024;1968;2025;1;1
66;1;0;20240228;1;4;Multipoliza;22000;7; 20,840 ;2.5;20386.77;2.7;0;0;Sin Rescates Parciales;2024;1959;0;1;0
51;1;0;20240304;3;2;Multipoliza;22758;5; 48,117 ;2.5;20339.42;2.7;0;0;Sin Rescates Parciales;2024;1974;0;1;0
54;2;0;20240304;1;4;Monopoliza;22000;7; 12,503 ;2.5;12231.17;2.7;0;0;Sin Rescates Parciales;2024;1971;0;1;0
65;1;20260302;20240228;1;4;Multipoliza;22000;10; 30,929 ;2.5;30333.77;2.7;0;0;Sin Rescates Parciales;2024;1960;2026;1;0
81;1;0;20240304;1;4;Multipoliza;22000;7; 26,837 ;2.5;26320.6;2.7;0;0;Sin Rescates Parciales;2024;1944;0;1;0
26;2;20250306;20240306;1;4;Multipoliza;22000;10; 4,133 ;2.7;4120.03;2.7;4133.55;4133.55;Sin Rescates Parciales;2024;1999;2025;1;1
77;1;20260312;20240312;2;4;Multipoliza;44593;6; 52,108 ;2.5;50952.39;2.7;0;0;Sin Rescates Parciales;2024;1948;2026;1;0
67;1;0;20240312;2;4;Multipoliza;33008;6; 24,032 ;2.5;23579.96;2.7;0;0;Sin Rescates Parciales;2024;1958;0;1;0
80;2;0;20240318;1;6;Monopoliza;27968;6; 5,195 ;2.5;5087.41;2.7;0;0;Sin Rescates Parciales;2024;1945;0;1;0
43;1;20250319;20240319;3;4;Multipoliza;26673;2; 1,021 ;2.7;1017.4;2.7;1022.2;1022.2;Sin Rescates Parciales;2024;1982;2025;1;1
63;2;20250417;20240417;16;4;Multipoliza;26924;5; 5,117 ;2.9;5087;2.9;5123.24;0;Sin Rescates Parciales;2024;1962;2025;1;1
75;2;0;20240412;5;4;Multipoliza;23433;4; 4,274 ;2.8;4185.7;3.25;0;0;Sin Rescates Parciales;2024;1950;0;1;0
47;2;0;20240419;1;6;Monopoliza;27968;6; 10,447 ;2.8;10200.2;3.25;0;0;Sin Rescates Parciales;2024;1978;0;1;0
78;1;0;20240422;3;6;Multipoliza;30343;5; 52,003 ;2.8;50902.26;3.25;0;0;Sin Rescates Parciales;2024;1947;0;1;0
65;1;20250417;20240417;10;4;Multipoliza;null;null; 6,231 ;2.8;6199.15;3.25;6236.7;0;Sin Rescates Parciales;2024;1960;2025;1;1
71;1;0;20240423;5;4;Multipoliza;23433;5; 4,676 ;2.8;4579.33;3.25;0;0;Sin Rescates Parciales;2024;1954;0;1;0
69;2;0;20240430;2;4;Monopoliza;37124;7; 10,438 ;2.8;10190.56;3.25;0;0;Sin Rescates Parciales;2024;1956;0;1;0
71;1;0;20240429;3;4;Multipoliza;35316;9; 29,673 ;2.8;28957.86;3.25;0;0;Sin Rescates Parciales;2024;1954;0;1;0
66;2;0;20240502;10;4;Multipoliza;26867;8; 4,175 ;2.8;4076.67;3.25;0;0;Sin Rescates Parciales;2024;1959;0;1;0
52;2;0;20240419;4;6;Monopoliza;38224;7; 90,739 ;2.8;88475.39;3.25;0;0;Sin Rescates Parciales;2024;1973;0;1;0
52;1;0;20240503;3;4;Multipoliza;21256;2; 3,126 ;2.8;3055.46;3.25;0;0;Sin Rescates Parciales;2024;1973;0;1;0
45;1;0;20240507;4;4;Multipoliza;18034;9; 20,835 ;2.8;20362.7;3.25;0;0;Sin Rescates Parciales;2024;1980;0;1;0
43;1;0;20240508;5;6;Monopoliza;25671;6; 78,419 ;2.8;76462.32;3.25;0;0;Sin Rescates Parciales;2024;1982;0;1;0
41;2;0;20240503;10;4;Multipoliza;26253;8; 20,458 ;2.8;19973.96;3.25;0;0;Sin Rescates Parciales;2024;1984;0;1;0
59;1;0;20240510;3;6;Monopoliza;20177;8; 20,764 ;2.8;20333.69;3.25;0;0;Sin Rescates Parciales;2024;1966;0;1;0
48;1;0;20240510;3;4;Multipoliza;23404;5; 20,863 ;2.8;20369.33;3.25;0;0;Sin Rescates Parciales;2024;1977;0;1;0
